"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"association"
"bac16SV4_L100_Nextseq_00009"	"day"	"day"	1.9562854357608	0.00000010539024498667	NA	0.00000289326049916236	3.65218661736216e-15	6.13567351716844e-13	"abundance"
"bac16SV4_L100_Nextseq_00019"	"day"	"day"	4.35490821113164	0.000000167935136439514	NA	0.00000452491895406469	0.000000335870244676818	0.0000130214310243936	"abundance"
"bac16SV4_L100_Nextseq_00003"	"read_depth"	"read_depth"	0.865469392410589	0.00000126290585348348	NA	0.0000296375486583623	0.00000252581011203576	0.0000771520179676378	"abundance"
"bac16SV4_L100_Nextseq_00011"	"day"	"day"	1.76023225362481	0.00000194248360831333	NA	0.000041563436030822	1.10387361995391e-16	2.22540921782708e-14	"abundance"
"bac16SV4_L100_Nextseq_00018"	"day"	"day"	1.71278445638273	0.00000761347374488592	NA	0.000142020567933449	1.95421567893675e-12	1.79077218578932e-10	"abundance"
"bac16SV4_L100_Nextseq_00017"	"day"	"day"	0.856667810273479	0.00000985341340216307	NA	0.000181477424052497	0.00000168529885599372	0.0000547993950594086	"abundance"
"bac16SV4_L100_Nextseq_00040"	"day"	"day"	2.73972626779856	0.0000133239072653593	NA	0.00023671152255798	0.000000439404701798361	0.0000164044422004721	"abundance"
"bac16SV4_L100_Nextseq_01802"	"day"	"day"	1.10308434907996	0.0000133404431957075	NA	0.00023671152255798	0.0000133404431957075	0.000312724807936585	"abundance"
"bac16SV4_L100_Nextseq_01754"	"day"	"day"	1.46405338561866	0.0000148334618758779	NA	0.000256936750350027	0.0000148334618758779	0.000332269546019664	"abundance"
"bac16SV4_L100_Nextseq_02776"	"day"	"day"	1.36169149033719	0.0000195564755903933	NA	0.00032334854527298	0.0000195564755903933	0.000428541899893835	"abundance"
"bac16SV4_L100_Nextseq_05434"	"day"	"day"	2.23405554084176	0.0000257625918777608	NA	0.000407440991110238	0.0000257625918777608	0.000541014429432976	"abundance"
"bac16SV4_L100_Nextseq_00035"	"day"	"day"	3.54891937743562	0.000030236212236236	NA	0.000473050417244337	0.0000604715102439416	0.00105095314354988	"abundance"
"bac16SV4_L100_Nextseq_03647"	"day"	"day"	2.48912026302007	0.0000643612712789031	NA	0.000909181065153437	0.000128718400184565	0.00202731480290691	"abundance"
"bac16SV4_L100_Nextseq_03779"	"day"	"day"	3.56044062908938	0.0000881676160772749	NA	0.00122175125135652	0.0000000116297674277983	0.000000616989766695827	"abundance"
"bac16SV4_L100_Nextseq_00031"	"day"	"day"	3.32647492175437	0.0000922042298040909	NA	0.00125380518098086	0.000184399957988188	0.0026179599669309	"abundance"
"bac16SV4_L100_Nextseq_00013"	"day"	"day"	1.58187600420725	0.0000976602886223464	NA	0.00130363045821573	1.46356959900717e-11	0.00000000113482935061479	"abundance"
"bac16SV4_L100_Nextseq_02981"	"day"	"day"	1.90769632144784	0.000125381120871601	NA	0.00158634374667982	0.000125381120871601	0.00200609793394562	"abundance"
"bac16SV4_L100_Nextseq_01361"	"day"	"day"	1.12324252498943	0.000148819558776986	NA	0.0018123132955202	0.000148819558776986	0.00221566015995678	"abundance"
"bac16SV4_L100_Nextseq_02444"	"day"	"day"	1.20964778420979	0.000159341117328503	NA	0.00191604401415679	0.000159341117328503	0.00232776588792943	"abundance"
"bac16SV4_L100_Nextseq_03444"	"day"	"day"	1.72223782841615	0.000256288357748197	NA	0.00298319648418902	0.000256288357748197	0.0035488756987511	"abundance"
"bac16SV4_L100_Nextseq_00014"	"day"	"day"	1.61927951642775	0.000266355062732544	NA	0.00302770793965509	9.82905400130318e-11	0.00000000707691888093829	"abundance"
"bac16SV4_L100_Nextseq_00419"	"day"	"day"	4.15759299402296	0.000449658056507691	NA	0.00491919152044128	0.0008991139206476	0.0102989412728725	"abundance"
"bac16SV4_L100_Nextseq_02690"	"day"	"day"	2.82482105958021	0.000699481809525595	NA	0.00726961452042672	0.00139847434424933	0.014683980614618	"abundance"
"bac16SV4_L100_Nextseq_03700"	"day"	"day"	0.913831918540674	0.000977686597683993	NA	0.00961171621371763	0.0019544173242847	0.0191267248823201	"abundance"
"bac16SV4_L100_Nextseq_00012"	"day"	"day"	1.18525112751181	0.00119552155669103	NA	0.0114439727959569	1.37876734362859e-11	0.00000000113482935061479	"abundance"
"bac16SV4_L100_Nextseq_01980"	"read_depth"	"read_depth"	-0.83684704757006	0.00121014911246215	NA	0.0115082807753753	0.00121014911246215	0.0132590250582809	"abundance"
"bac16SV4_L100_Nextseq_01764"	"day"	"day"	-2.96673595466807	0.00126824523296057	NA	0.0118288257304976	0.00253488201995021	0.0232287370555438	"abundance"
"bac16SV4_L100_Nextseq_00335"	"day"	"day"	0.707754852317563	0.00137368222281018	NA	0.0127306218738141	0.00137368222281018	0.0145754913746596	"abundance"
"bac16SV4_L100_Nextseq_00304"	"day"	"day"	0.548849688812686	0.0014583623640522	NA	0.0133453914446286	0.0014583623640522	0.0151549408553053	"abundance"
"bac16SV4_L100_Nextseq_00824"	"day"	"day"	0.971939327608174	0.00161047248511942	NA	0.0146452341615547	0.00161047248511942	0.0165274052416102	"abundance"
"bac16SV4_L100_Nextseq_00069"	"day"	"day"	1.79139174316503	0.00211833249851211	NA	0.0186798411232432	0.00162322730051529	0.0165274052416102	"abundance"
"bac16SV4_L100_Nextseq_00127"	"day"	"day"	3.16522174894466	0.0022844239911164	NA	0.0197847434944903	0.00456362938926162	0.0380176729287249	"abundance"
"bac16SV4_L100_Nextseq_00590"	"day"	"day"	0.613135067003306	0.00240412547376708	NA	0.0206054677817517	0.00240412547376708	0.0226482100706282	"abundance"
"bac16SV4_L100_Nextseq_07654"	"day"	"day"	1.28054568339025	0.00249950135439112	NA	0.0211440376199946	0.00499275520176164	0.0402615779470058	"abundance"
"bac16SV4_L100_Nextseq_04788"	"day"	"day"	1.77886119864943	0.00259310270235084	NA	0.0216837036317269	0.00056728750323806	0.00705957781807364	"abundance"
"bac16SV4_L100_Nextseq_00060"	"day"	"day"	1.87944678723604	0.00298545428709925	NA	0.0245414462583582	0.000356347812495879	0.00472629730257692	"abundance"
"bac16SV4_L100_Nextseq_02384"	"day"	"day"	1.0388314519854	0.00325987680923007	NA	0.026646745828257	0.00325987680923007	0.0293388912830706	"abundance"
"bac16SV4_L100_Nextseq_00064"	"day"	"day"	1.34613566614359	0.00328666876248979	NA	0.0267156594939812	0.0000514300723227973	0.000925741301810352	"abundance"
"bac16SV4_L100_Nextseq_00015"	"day"	"day"	1.78045601200914	0.00377427348847729	NA	0.0300524552331598	0.00753430183658876	0.0571020770773043	"abundance"
"bac16SV4_L100_Nextseq_06240"	"day"	"day"	1.56141124632183	0.00416057722657991	NA	0.0325464508853429	0.000260227692185498	0.0035488756987511	"abundance"
"bac16SV4_L100_Nextseq_00032"	"day"	"day"	1.19904781203627	0.00422887392402254	NA	0.0327287848907063	0.0000000125949210050194	0.000000634784018652978	"abundance"
"bac16SV4_L100_Nextseq_00394"	"day"	"day"	-2.75585014810632	0.00527833028844566	NA	0.0387877301499416	0.0105287998062574	0.0702849682430958	"abundance"
"bac16SV4_L100_Nextseq_00095"	"day"	"day"	4.75152454377745	0.00555297981284516	NA	0.0406009328024609	0.00555297981284516	0.0440740444988026	"abundance"
"bac16SV4_L100_Nextseq_01466"	"day"	"day"	-2.24735219433379	0.00620020944140968	NA	0.0444399248140448	0.012361976285702	0.0788662790885293	"abundance"
"bac16SV4_L100_Nextseq_01775"	"day"	"day"	0.73971634770104	0.00629144457941987	NA	0.044872803250274	2.74553850999754e-10	0.0000000172968926129845	"abundance"
"bac16SV4_L100_Nextseq_00367"	"read_depth"	"read_depth"	-0.583612755233673	0.00640986845461594	NA	0.0452679065041473	0.0127786504956264	0.0792921019822015	"abundance"
"bac16SV4_L100_Nextseq_00419"	"read_depth"	"read_depth"	-2.65844988464728	0.00653813190412657	NA	0.0455166599067184	0.0130335166394574	0.0796229380155941	"abundance"
"bac16SV4_L100_Nextseq_00117"	"read_depth"	"read_depth"	-0.358636154283716	0.00683266915351993	NA	0.0471162730728507	0.0136186529392784	0.0807506009576037	"abundance"
"bac16SV4_L100_Nextseq_00033"	"day"	"day"	0.636141251964681	0.00690546172694767	NA	0.0471721697883088	0.0000000495438450509323	0.00000208084149213916	"abundance"
"bac16SV4_L100_Nextseq_00039"	"day"	"day"	3.15262054085663	0.00710632162071018	NA	0.0480916184099224	0.0141621434344434	0.0825169975833465	"abundance"
"bac16SV4_L100_Nextseq_01764"	"read_depth"	"read_depth"	1.386814522358	0.00892048941985537	NA	0.0582031932999532	0.017761403708221	0.0978333056715124	"abundance"
"bac16SV4_L100_Nextseq_00278"	"day"	"day"	0.547826072057354	0.00904181251811017	NA	0.0584703876171124	0.000000641280245497818	0.0000230860888379215	"abundance"
"bac16SV4_L100_Nextseq_03164"	"read_depth"	"read_depth"	-0.746899466160515	0.00919303428352522	NA	0.0591852428430495	0.0183015566877124	0.0997187521146707	"abundance"
"bac16SV4_L100_Nextseq_00367"	"day"	"day"	0.596666173766026	0.00931934555268483	NA	0.0597341311857112	0.00931934555268483	0.0671087038757061	"abundance"
"bac16SV4_L100_Nextseq_00019"	"read_depth"	"read_depth"	1.93492078245117	0.00950523539205022	NA	0.0600836315033003	0.0189201212842422	0.101444054545298	"abundance"
"bac16SV4_L100_Nextseq_00056"	"day"	"day"	3.14801828150551	0.00972117741948879	NA	0.0600836315033003	0.00972117741948879	0.0671087038757061	"abundance"
"bac16SV4_L100_Nextseq_03058"	"day"	"day"	1.67555169710305	0.00985326207698859	NA	0.060237379504279	0.00985326207698859	0.0671087038757061	"abundance"
"bac16SV4_L100_Nextseq_03069"	"day"	"day"	1.47112591945649	0.00993217007370608	NA	0.0604657215784198	0.00993217007370608	0.0671921304315149	"abundance"
"bac16SV4_L100_Nextseq_00171"	"read_depth"	"read_depth"	-2.8204904674565	0.0105656263404138	NA	0.0632633182111194	0.0210196202208623	0.109215346302212	"abundance"
"bac16SV4_L100_Nextseq_02159"	"day"	"day"	0.705314297464492	0.0108236125106867	NA	0.0640177081424759	0.0108236125106867	0.0713085059527591	"abundance"
"bac16SV4_L100_Nextseq_00182"	"read_depth"	"read_depth"	-2.41191337559059	0.0110622974810826	NA	0.0651645458905876	0.0220022205366052	0.112579889852274	"abundance"
"bac16SV4_L100_Nextseq_00171"	"day"	"day"	3.98876920833641	0.0118383176906239	NA	0.0686025609242779	0.0235364896155037	0.119055822352323	"abundance"
"bac16SV4_L100_Nextseq_00030"	"day"	"day"	7.53551004947736	0.0123025162092869	NA	0.0704790287298943	0.024453680513494	0.122288119205921	"abundance"
"bac16SV4_L100_Nextseq_04172"	"day"	"day"	3.43380742732826	0.0125903767510585	NA	0.0718392085207454	0.0125903767510585	0.0792921019822015	"abundance"
"bac16SV4_L100_Nextseq_00108"	"day"	"day"	2.95157139262875	0.0133881697002493	NA	0.0749222573610108	0.026597096312576	0.129516295087327	"abundance"
"bac16SV4_L100_Nextseq_00336"	"day"	"day"	0.393534984053569	0.0136091165171654	NA	0.0753098367289696	0.0136091165171654	0.0807506009576037	"abundance"
"bac16SV4_L100_Nextseq_00107"	"read_depth"	"read_depth"	-1.53143196960186	0.0137465596237594	NA	0.0755991598215294	0.0273041513460291	0.13105992646094	"abundance"
"bac16SV4_L100_Nextseq_00179"	"day"	"day"	3.17883792995231	0.0143063852122484	NA	0.0776708600142592	0.0284080977666556	0.135237004181998	"abundance"
"bac16SV4_L100_Nextseq_00304"	"read_depth"	"read_depth"	-0.438200659510898	0.0144752763456217	NA	0.0782956397133068	0.0144752763456217	0.0838567733125669	"abundance"
"bac16SV4_L100_Nextseq_00045"	"day"	"day"	2.64922547250779	0.0145445954349479	NA	0.0783645076781116	0.0288776456135294	0.136496469435411	"abundance"
"bac16SV4_L100_Nextseq_00591"	"day"	"day"	1.71221618441664	0.0145957261723493	NA	0.0783645076781116	0.0289784171222004	0.136496469435411	"abundance"
"bac16SV4_L100_Nextseq_02470"	"read_depth"	"read_depth"	6.2634900586481	0.0155302366417199	NA	0.0827710414421334	0.0308192850332919	0.142503850062194	"abundance"
"bac16SV4_L100_Nextseq_00819"	"day"	"day"	0.941245099950217	0.0165801943350442	NA	0.0870909124819111	0.0165801943350442	0.0928490882762478	"abundance"
"bac16SV4_L100_Nextseq_11904"	"read_depth"	"read_depth"	-2.68278059296972	0.0167324358931948	NA	0.0870972617785083	0.0331848973754697	0.149584677966199	"abundance"
"bac16SV4_L100_Nextseq_00476"	"read_depth"	"read_depth"	-0.511143466415272	0.017075773787678	NA	0.087799992212732	0.0338599655249082	0.14976000186023	"abundance"
"bac16SV4_L100_Nextseq_00016"	"day"	"day"	1.79111150187632	0.017147143567013	NA	0.087848922147901	0.0340002626015182	0.14976000186023	"abundance"
"bac16SV4_L100_Nextseq_00958"	"read_depth"	"read_depth"	-0.52295126184279	0.017290524332876	NA	0.0882726768573141	0.0342820864340461	0.15024497011095	"abundance"
"bac16SV4_L100_Nextseq_11904"	"day"	"day"	1.49726163202281	0.0173923733574013	NA	0.0884821791434229	0.0344822520637994	0.15046800900567	"abundance"
"bac16SV4_L100_Nextseq_00071"	"day"	"day"	2.15008876886306	0.0197483511999435	NA	0.0984035993010882	0.00360178180648529	0.0312982419046308	"abundance"
"bac16SV4_L100_Nextseq_00803"	"day"	"day"	0.629435599897783	0.020520504122588	NA	0.101902162110462	0.020520504122588	0.10717444640191	"abundance"
"bac16SV4_L100_Nextseq_03991"	"day"	"day"	0.653558069304942	0.0210566888757861	NA	0.104007565116235	0.00132530292385749	0.0142117590132803	"abundance"
"bac16SV4_L100_Nextseq_05547"	"read_depth"	"read_depth"	-0.524333427340305	0.0216323277165377	NA	0.105976554974957	0.0427966978306396	0.175362078915792	"abundance"
"bac16SV4_L100_Nextseq_02579"	"day"	"day"	5.72578886579629	0.0221666977094911	NA	0.107121359728992	0.0438420329316383	0.176596347248369	"abundance"
"bac16SV4_L100_Nextseq_02290"	"read_depth"	"read_depth"	-0.456946999162784	0.0229431011800046	NA	0.109092196787277	0.0453598164682532	0.177909319066145	"abundance"
"bac16SV4_L100_Nextseq_00056"	"read_depth"	"read_depth"	4.07439112986181	0.0256947280244081	NA	0.119826375883057	0.0507292370005679	0.191517119462818	"abundance"
"bac16SV4_L100_Nextseq_00154"	"read_depth"	"read_depth"	1.98679070944399	0.0258299143006513	NA	0.120071965838491	0.0509926441285237	0.191793228662507	"abundance"
"bac16SV4_L100_Nextseq_00477"	"day"	"day"	1.52147326142213	0.026939722554956	NA	0.124827755933983	0.0128524317798315	0.0792921019822015	"abundance"
"bac16SV4_L100_Nextseq_00626"	"day"	"day"	0.553324527906518	0.0270245657176663	NA	0.124827755933983	0.0270245657176663	0.130965203093306	"abundance"
"bac16SV4_L100_Nextseq_00107"	"day"	"day"	1.41762143585535	0.027969461839483	NA	0.128377182891002	0.000181327760262462	0.00261111974777946	"abundance"
"bac16SV4_L100_Nextseq_00165"	"day"	"day"	0.920368629602301	0.0285003775529818	NA	0.12999388507708	0.056188483585301	0.204469283227377	"abundance"
"bac16SV4_L100_Nextseq_01802"	"read_depth"	"read_depth"	-0.710880858296189	0.0291565283519609	NA	0.132372278387418	0.057462953558383	0.204916609441774	"abundance"
"bac16SV4_L100_Nextseq_03647"	"read_depth"	"read_depth"	-0.669560424914358	0.0303488408833265	NA	0.137135290326832	0.0303488408833265	0.14162792412219	"abundance"
"bac16SV4_L100_Nextseq_00004"	"read_depth"	"read_depth"	0.72332611426496	0.031747088884655	NA	0.141312518036804	0.0624863001166598	0.212869045482385	"abundance"
"bac16SV4_L100_Nextseq_02757"	"day"	"day"	0.596348194950217	0.0315691610520124	NA	0.141312518036804	0.0315691610520124	0.144644156092857	"abundance"
"bac16SV4_L100_Nextseq_00111"	"day"	"day"	2.60396488364525	0.0326278195303537	NA	0.14291664205946	0.0641910644534021	0.214699560310891	"abundance"
"bac16SV4_L100_Nextseq_00012"	"read_depth"	"read_depth"	0.745553029486068	0.0340001681743241	NA	0.146459342478572	0.00182930378132271	0.0182568139759732	"abundance"
"bac16SV4_L100_Nextseq_02159"	"read_depth"	"read_depth"	-0.586522694990356	0.0351072900772983	NA	0.149776596504303	0.0689820583380251	0.22649483649749	"abundance"
"bac16SV4_L100_Nextseq_00142"	"day"	"day"	5.63641326192613	0.0359753163735864	NA	0.150847508137084	0.0706564093589932	0.229747292367307	"abundance"
"bac16SV4_L100_Nextseq_00020"	"day"	"day"	1.93968980314469	0.0371484483762544	NA	0.154735704548785	0.00202235309631192	0.0196012684719463	"abundance"
"bac16SV4_L100_Nextseq_00035"	"read_depth"	"read_depth"	1.90141190321426	0.0380486871457256	NA	0.156829574495838	0.0746496716979379	0.239639710418858	"abundance"
"bac16SV4_L100_Nextseq_02828"	"day"	"day"	1.92490142233577	0.0387694092215586	NA	0.15889997300667	0.0760357513517286	0.2410189854168	"abundance"
"bac16SV4_L100_Nextseq_00100"	"day"	"day"	2.16845640324941	0.0438431837415852	NA	0.175252286659358	0.000272924560657765	0.00366810609524036	"abundance"
"bac16SV4_L100_Nextseq_00787"	"day"	"day"	7.03575896115744	0.0444663288781117	NA	0.176393050907431	0.086955403352327	0.266568430214925	"abundance"
"bac16SV4_L100_Nextseq_09747"	"day"	"day"	0.563339039962354	0.0444922678233863	NA	0.176393050907431	0.0870049737507048	0.266568430214925	"abundance"
"bac16SV4_L100_Nextseq_00010"	"read_depth"	"read_depth"	0.440005303337296	0.0456705679944443	NA	0.179596422788964	0.000119558986363174	0.00197564856846667	"abundance"
"bac16SV4_L100_Nextseq_00621"	"day"	"day"	3.55585921988623	0.0472167662104688	NA	0.183201052896619	0.0922041094095636	0.277438036671164	"abundance"
"bac16SV4_L100_Nextseq_00041"	"read_depth"	"read_depth"	0.418130232534165	0.0478142985404594	NA	0.184535290122993	0.0933423899360026	0.277830541493305	"abundance"
"bac16SV4_L100_Nextseq_02828"	"read_depth"	"read_depth"	-1.64672255363199	0.0492498801170275	NA	0.188242918762279	0.0960742095425133	0.282019051109976	"abundance"
"bac16SV4_L100_Nextseq_00060"	"read_depth"	"read_depth"	-1.20484832928471	0.04973834483402	NA	0.188623494135342	0.0970027867212122	0.282019051109976	"abundance"
"bac16SV4_L100_Nextseq_02981"	"read_depth"	"read_depth"	-0.77703230912333	0.0513882830847892	NA	0.19221067323488	0.100135810531176	0.287569507166454	"abundance"
"bac16SV4_L100_Nextseq_00048"	"day"	"day"	1.35099560454651	0.0519738516566785	NA	0.193406532379712	0.00331108061585808	0.0295360111573889	"abundance"
"bac16SV4_L100_Nextseq_00476"	"day"	"day"	0.482337827260608	0.0528014957220625	NA	0.19475031643879	0.0528014957220625	0.195931337157036	"abundance"
"bac16SV4_L100_Nextseq_00091"	"read_depth"	"read_depth"	7.928184013043	0.0537450333661341	NA	0.197472281686174	0.104601538120741	0.296170453050889	"abundance"
"bac16SV4_L100_Nextseq_00207"	"read_depth"	"read_depth"	0.760346699102768	0.0538994250726775	NA	0.197540714057294	0.10489370212219	0.296170453050889	"abundance"
"bac16SV4_L100_Nextseq_00000"	"read_depth"	"read_depth"	0.510018751918844	0.0549237831924523	NA	0.199287043753162	0.106830944424733	0.299741007994855	"abundance"
"bac16SV4_L100_Nextseq_00088"	"day"	"day"	0.889706231654151	0.0549149757875967	NA	0.199287043753162	0.00000802085492214963	0.000197195652720167	"abundance"
"bac16SV4_L100_Nextseq_02579"	"read_depth"	"read_depth"	-4.27273488288822	0.054889208577412	NA	0.199287043753162	0.106765591936569	0.299741007994855	"abundance"
"bac16SV4_L100_Nextseq_00094"	"day"	"day"	2.1111698204132	0.0566027190305841	NA	0.202816277782024	0.0330389377709796	0.149584677966199	"abundance"
"bac16SV4_L100_Nextseq_00108"	"read_depth"	"read_depth"	-4.44980687502425	0.0569153573952072	NA	0.202816277782024	0.0575547011851271	0.204916609441774	"abundance"
"bac16SV4_L100_Nextseq_00192"	"day"	"day"	4.23730012446161	0.0568830947103909	NA	0.202816277782024	0.0173976374553636	0.0963561459066293	"abundance"
"bac16SV4_L100_Nextseq_00050"	"day"	"day"	1.14923974886921	0.0588735605958812	NA	0.206166585992919	0.00000643399979359145	0.000162136794798504	"abundance"
"bac16SV4_L100_Nextseq_00117"	"day"	"day"	0.245728386651031	0.0606193406861641	NA	0.208643213561336	0.0606193406861641	0.20998039660362	"abundance"
"bac16SV4_L100_Nextseq_00134"	"day"	"day"	1.97597587275569	0.0661699553393258	NA	0.222864085691479	0.0129006991320248	0.0792921019822015	"abundance"
"bac16SV4_L100_Nextseq_01271"	"read_depth"	"read_depth"	-0.429256540744063	0.0677094552218812	NA	0.226998288819901	0.130834340117318	0.340777816119527	"abundance"
"bac16SV4_L100_Nextseq_00023"	"day"	"day"	-1.31662691517256	0.068172554731484	NA	0.228025441688067	0.0417302086330437	0.172393648779131	"abundance"
"bac16SV4_L100_Nextseq_00124"	"read_depth"	"read_depth"	-6.91090746630302	0.068534754287	NA	0.228711163962351	0.132372496028821	0.343011506419155	"abundance"
"bac16SV4_L100_Nextseq_00759"	"read_depth"	"read_depth"	-4.33530920255559	0.0686984435290982	NA	0.228732803969881	0.0297478170009753	0.139468835055735	"abundance"
"bac16SV4_L100_Nextseq_00010"	"day"	"day"	-0.375802366669728	0.0698329850488351	NA	0.230924984650125	0.0698329850488351	0.227804689091346	"abundance"
"bac16SV4_L100_Nextseq_00678"	"read_depth"	"read_depth"	-0.436889465468409	0.0780924318766146	NA	0.253061221337359	0.150086435836825	0.370495119424569	"abundance"
"bac16SV4_L100_Nextseq_00097"	"day"	"day"	1.98495385135754	0.0791383491348298	NA	0.254748446883136	0.085554784031633	0.264956438755017	"abundance"
"bac16SV4_L100_Nextseq_00049"	"read_depth"	"read_depth"	3.82968009986135	0.0813098005698702	NA	0.258753727194239	0.156008317471028	0.376717472659826	"abundance"
"bac16SV4_L100_Nextseq_03298"	"read_depth"	"read_depth"	-3.92363998118566	0.0816274644550899	NA	0.258753727194239	0.156591885956813	0.376717472659826	"abundance"
"bac16SV4_L100_Nextseq_03084"	"read_depth"	"read_depth"	-0.578546069630609	0.0821241346606471	NA	0.259762208546177	0.157503895827534	0.377165724093813	"abundance"
"bac16SV4_L100_Nextseq_00591"	"read_depth"	"read_depth"	1.03532846095803	0.0835585636943579	NA	0.262832438352436	0.160135093822052	0.379802763700302	"abundance"
"bac16SV4_L100_Nextseq_00256"	"day"	"day"	2.14826563663075	0.0852463443110786	NA	0.2673134288203	0.163225749403754	0.384419521960244	"abundance"
"bac16SV4_L100_Nextseq_00043"	"read_depth"	"read_depth"	2.50795295439099	0.0858643331438755	NA	0.267521637525351	0.164355982581509	0.38528100102828	"abundance"
"bac16SV4_L100_Nextseq_01807"	"day"	"day"	2.73175620458196	0.0877787930727185	NA	0.271740731746395	0.117904292809329	0.318626078154968	"abundance"
"bac16SV4_L100_Nextseq_00451"	"day"	"day"	0.891272949313986	0.0880340377923419	NA	0.271952282352139	0.00930859003814931	0.0671087038757061	"abundance"
"bac16SV4_L100_Nextseq_06254"	"day"	"day"	2.45296822051774	0.0884673173025536	NA	0.272711751430541	0.0148640704631698	0.0851305853799722	"abundance"
"bac16SV4_L100_Nextseq_00204"	"read_depth"	"read_depth"	-1.44140862526432	0.0937539701481967	NA	0.283600886830824	0.178718133377845	0.403015388019837	"abundance"
"bac16SV4_L100_Nextseq_00287"	"day"	"day"	0.782105036292959	0.0955037175352813	NA	0.286541006433213	0.00101139259240302	0.0114548734060926	"abundance"
"bac16SV4_L100_Nextseq_00309"	"day"	"day"	2.14829562443863	0.0955136688110711	NA	0.286541006433213	0.164248490156074	0.38528100102828	"abundance"
"bac16SV4_L100_Nextseq_00294"	"day"	"day"	2.77363556149881	0.0980816371556133	NA	0.290058500124832	0.186543266764101	0.414175358806639	"abundance"
"bac16SV4_L100_Nextseq_01361"	"read_depth"	"read_depth"	-0.342384993549055	0.0989572355893755	NA	0.290874298550588	0.18812193670326	0.414939948683093	"abundance"
"bac16SV4_L100_Nextseq_00930"	"day"	"day"	-1.62568791998192	0.099868846824932	NA	0.291254404129782	0.189763907083722	0.414939948683093	"abundance"
"bac16SV4_L100_Nextseq_02757"	"read_depth"	"read_depth"	0.438082719701974	0.0995980958403914	NA	0.291254404129782	0.189276410985751	0.414939948683093	"abundance"
"bac16SV4_L100_Nextseq_04384"	"read_depth"	"read_depth"	-1.00986933557701	0.0998872492513821	NA	0.291254404129782	0.189797035939757	0.414939948683093	"abundance"
"bac16SV4_L100_Nextseq_00028"	"day"	"day"	0.388446374233717	0.102952988961523	NA	0.297576182018749	0.102952988961523	0.292764624384727	"abundance"
"bac16SV4_L100_Nextseq_00064"	"read_depth"	"read_depth"	0.733107578331259	0.10328245492747	NA	0.297576182018749	0.025427423514611	0.125028501964526	"abundance"
"bac16SV4_L100_Nextseq_00621"	"read_depth"	"read_depth"	-2.29938364479476	0.104365486799351	NA	0.300102338523825	0.197838818763835	0.421609998549569	"abundance"
"bac16SV4_L100_Nextseq_00066"	"day"	"day"	1.68903098968746	0.106410202097955	NA	0.304777252071898	0.00115593336336124	0.0129464536696459	"abundance"
"bac16SV4_L100_Nextseq_00719"	"read_depth"	"read_depth"	0.244507054402642	0.106404370210687	NA	0.304777252071898	0.20148685042144	0.424005731158271	"abundance"
"bac16SV4_L100_Nextseq_00081"	"day"	"day"	2.86122775807972	0.108438303067449	NA	0.308762682902425	0.205117740562751	0.430747255181776	"abundance"
