"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"association"
"Coprococcus"	"diagnosis"	"CD"	-1.24092720239507	0.00583432543571365	NA	0.137495868526235	0.0116346115181375	0.187564164321908	"abundance"
"Desulfovibrio"	"age"	"age"	0.667199221144054	0.00681425450483595	NA	0.154572918425937	0.0135820749452152	0.208299640296165	"abundance"
"Ruminococcus"	"diagnosis"	"CD"	-1.45083166219957	0.00763012298084185	NA	0.167358234637639	0.00763012298084185	0.14967462172884	"abundance"
"Clostridium_XlVb"	"read_count"	"read_count"	0.475395238300478	0.00832761207278892	NA	0.17540859080303	0.00920802082623486	0.165254586530407	"abundance"
"Intestinimonas"	"read_count"	"read_count"	0.435667531965218	0.00910202207732352	NA	0.183927824286522	5.97335997702893e-05	0.00299659269033715	"abundance"
"Lactobacillus"	"diagnosis"	"PSC-CD"	1.87102995989726	0.00942886671759353	NA	0.184001560797744	0.0187688299076089	0.257422894749075	"abundance"
"Odoribacter"	"read_count"	"read_count"	0.540954650992798	0.00936165436258212	NA	0.184001560797744	1.55103750570239e-07	1.45366681784441e-05	"abundance"
"Bacteroides"	"age"	"age"	-0.335403311967221	0.0105042925483869	NA	0.198656198587127	0.0105042925483869	0.177207415291286	"abundance"
"Streptophyta"	"gender"	"M"	-2.10743560716823	0.0106913527319041	NA	0.199822888383617	0.0212684004405703	0.280310871431578	"abundance"
"Bilophila"	"bmi"	"bmi"	0.407262520386997	0.0116670943776497	NA	0.211901442198319	0.0231980676640825	0.297761494924156	"abundance"
"unclassified_Bdellovibrionaceae"	"diagnosis"	"CD"	-1.64044999099465	0.0127079854268988	NA	0.223357571675427	0.0252544779601873	0.313266943520853	"abundance"
"Victivallis"	"diagnosis"	"CD"	-1.68314232937452	0.01340546826504	NA	0.226939775322791	0.026631229950675	0.316840793181613	"abundance"
"Coprobacter"	"gender"	"M"	-0.788176478121048	0.0147100336340955	NA	0.240990304104257	0.0292036821786749	0.337442546817976	"abundance"
"Clostridium_XlVa"	"gender"	"M"	-0.760741202750309	0.0153535493365439	NA	0.247575976720695	0.0304713671958582	0.346734456854541	"abundance"
"unclassified_Christensenellaceae"	"diagnosis"	"CD"	-1.52706951003116	0.0154312833770199	NA	0.247575976720695	0.030624442247378	0.346734456854541	"abundance"
"unclassified_Natranaerovirga"	"bmi"	"bmi"	0.000150236617616999	0.0160499381392852	NA	0.25355080846228	0.0318422757642956	0.355747809366667	"abundance"
"Anaerotruncus"	"gender"	"M"	-0.738833374050434	0.0168038586599649	NA	0.260803747856999	0.0333253476540658	0.365064035664993	"abundance"
"Streptococcus"	"diagnosis"	"CD"	1.26426104305008	0.0180670074674925	NA	0.270903038523871	0.0358075981761546	0.3799208686992	"abundance"
"unclassified_Oligosphaeraceae"	"age"	"age"	0.651446674540943	0.0180225404278291	NA	0.270903038523871	0.0357202688921855	0.3799208686992	"abundance"
"Alistipes"	"gender"	"M"	-0.855391099859597	0.0183708777250836	NA	0.272381617219955	0.0364042663017773	0.381453399075144	"abundance"
"Coprococcus"	"diagnosis"	"PSC-CD"	-1.11558157391695	0.0187087828958034	NA	0.275850610030345	0.0370675472341644	0.386005877679231	"abundance"
"unclassified_Lachnospiraceae"	"diagnosis"	"CD"	-0.640542190047428	0.0192992966572847	NA	0.28298526700792	0.0382261304631034	0.39562872448623	"abundance"
"unclassified_Bacteroidaceae"	"diagnosis"	"PSC-CD"	2.20505191898601	0.0199125828655105	NA	0.288786857514016	0.0394286547746452	0.403128124877736	"abundance"
"Methanomassiliicoccus"	"bmi"	"bmi"	-1.78279624312913	0.0207879475054451	NA	0.296619423007802	0.041143756249401	0.413151885671068	"abundance"
"unclassified_Defluviitaleaceae"	"read_count"	"read_count"	0.321055292282877	0.0210745800418346	NA	0.29910125898946	0.0119836311151508	0.190720619728862	"abundance"
"Clostridium_sensu_stricto"	"gender"	"M"	0.77056851228245	0.0214974981085061	NA	0.303047803653048	0.042532853792087	0.423698041760751	"abundance"
"Eggerthella"	"gender"	"M"	-0.844756496941084	0.0217458911236857	NA	0.303755763380326	0.0430188984666083	0.424402817036071	"abundance"
"Bifidobacterium"	"read_count"	"read_count"	0.559940943375944	0.0226764460814166	NA	0.311632923523984	0.0104586892096482	0.177207415291286	"abundance"
"Clostridium_IV"	"diagnosis"	"PSC-CD"	-1.24855215598345	0.0242584533840395	NA	0.311632923523984	0.0479284342074935	0.437900866961628	"abundance"
"Fusobacterium"	"read_count"	"read_count"	-1.56399246459067	0.0242409855886148	NA	0.311632923523984	0.0478943457949221	0.437900866961628	"abundance"
"Methanosphaera"	"diagnosis"	"PSC-UC"	-1.55965361274277	0.0242480803980623	NA	0.311632923523984	0.0479081913931336	0.437900866961628	"abundance"
"Parasutterella"	"diagnosis"	"PSC-UC"	1.5068782662788	0.023190135033604	NA	0.311632923523984	0.0458424877043312	0.437900866961628	"abundance"
"unclassified_Coriobacteriaceae"	"age"	"age"	0.303499452847488	0.023527039696054	NA	0.311632923523984	0.0465005577952483	0.437900866961628	"abundance"
"Butyricimonas"	"read_count"	"read_count"	0.384084234027106	0.02570906068705	NA	0.317488104304316	0.00010309207659039	0.00483100925577745	"abundance"
"Holdemanella"	"diagnosis"	"CD"	-1.87646487231018	0.0255322146665066	NA	0.317488104304316	0.0504125353472366	0.446156964518177	"abundance"
"unclassified_Heliobacteriaceae"	"read_count"	"read_count"	0.365552243421617	0.0257196467315102	NA	0.317488104304316	0.0507777932350266	0.446156964518177	"abundance"
"Desulfovibrio"	"diagnosis"	"CD"	-1.90883392197956	0.027681290385845	NA	0.332425994045396	0.0545963269342645	0.46517173504093	"abundance"
"Fusicatenibacter"	"diagnosis"	"CD"	-0.930905768845814	0.0276608519007461	NA	0.332425994045396	0.0545565810736173	0.46517173504093	"abundance"
"Anaerofustis"	"read_count"	"read_count"	-0.000195141212998604	0.0278946216882307	NA	0.333478945768307	0.021954051848342	0.287104538512814	"abundance"
"unclassified_Oligosphaeraceae"	"diagnosis"	"CD"	-1.50017655915037	0.0289768313438008	NA	0.342342682179512	0.0571140059328745	0.47773593838031	"abundance"
"unclassified_Veillonellaceae"	"diagnosis"	"PSC-CD"	-1.66917957503647	0.0289570662194833	NA	0.342342682179512	0.0570756207549271	0.47773593838031	"abundance"
"Victivallis"	"age"	"age"	0.564218409724277	0.0290230231689489	NA	0.342342682179512	0.0572037104640324	0.47773593838031	"abundance"
"Alloprevotella"	"age"	"age"	0.574237590275957	0.0297755051693049	NA	0.348124188190904	0.0586644296305225	0.482765330666788	"abundance"
"Coprobacter"	"age"	"age"	-0.293650583953721	0.0299494399731757	NA	0.348313001111306	0.0590019109916446	0.483185552635459	"abundance"
"unclassified_Puniceicoccaceae"	"read_count"	"read_count"	0.349258355454163	0.0312222309605957	NA	0.358717753114377	0.00232439714138245	0.0642140123234059	"abundance"
"Peptostreptococcus"	"diagnosis"	"PSC-UC"	0.000734493213618128	0.0320058194089297	NA	0.366135537548704	0.0629872663418223	0.503599612884617	"abundance"
"Bacteroides"	"diagnosis"	"PSC-CD"	0.897382984349363	0.0329659777254518	NA	0.374702533983183	0.0329659777254518	0.363487610606779	"abundance"
"Clostridium_XlVa"	"diagnosis"	"CD"	0.92065895993958	0.0334154625251712	NA	0.377381436348104	0.00285100026036057	0.0739944221419736	"abundance"
"unclassified_Ruminococcaceae"	"diagnosis"	"PSC-UC"	-0.943907684192183	0.0357612749136658	NA	0.39808799094275	0.0702436810438808	0.55374341084592	"abundance"
"Pseudoflavonifractor"	"diagnosis"	"PSC-UC"	1.09250325390025	0.0360620096730503	NA	0.398785723634481	0.0708235508044413	0.55571781491671	"abundance"
"Methanomassiliicoccus"	"diagnosis"	"PSC-UC"	-2.74611621871277	0.0369669226260214	NA	0.403745731067739	0.0725672918836045	0.561564318383673	"abundance"
"Ruminococcus2"	"bmi"	"bmi"	0.288076282492178	0.0368580359918931	NA	0.403745731067739	0.0723575571666066	0.561564318383673	"abundance"
"Fusicatenibacter"	"diagnosis"	"PSC-UC"	-0.866419958534317	0.0398041019312733	NA	0.419697054014406	0.0780238373319914	0.58308429836869	"abundance"
"Odoribacter"	"diagnosis"	"PSC-CD"	1.102455511832	0.0398506622500491	NA	0.419697054014406	0.0781132492183307	0.58308429836869	"abundance"
"unclassified_Bacillales"	"bmi"	"bmi"	-0.347184916300605	0.0392229725602744	NA	0.419697054014406	0.0746792241142983	0.572653868549187	"abundance"
"unclassified_Bifidobacteriaceae"	"read_count"	"read_count"	0.181313663180781	0.0416203851524533	NA	0.427884520409434	0.00647598298039193	0.136562291099015	"abundance"
"unclassified_Burkholderiales"	"bmi"	"bmi"	-2.50023912382493	0.0414993266877719	NA	0.427884520409434	0.0812764592600053	0.588493679313738	"abundance"
"Akkermansia"	"read_count"	"read_count"	0.448135697593926	0.0436719050891629	NA	0.441826727962271	0.0164413452428383	0.240719641692258	"abundance"
"Methanosphaera"	"diagnosis"	"PSC-CD"	-1.41506993100069	0.0445313012557127	NA	0.441826727962271	0.0870795657198983	0.602633147890881	"abundance"
"Olsenella"	"diagnosis"	"CD"	1.57979900123268	0.0448710973321662	NA	0.441826727962271	0.0877287792885396	0.602633147890881	"abundance"
"Parabacteroides"	"diagnosis"	"CD"	0.702661069987735	0.0444632792882763	NA	0.441826727962271	0.0869495753714852	0.602633147890881	"abundance"
"Peptostreptococcus"	"diagnosis"	"PSC-CD"	0.000406684159198724	0.0446112533145725	NA	0.441826727962271	0.0872323427068481	0.602633147890881	"abundance"
"Streptococcus"	"diagnosis"	"PSC-UC"	1.04088159976785	0.0440923840794219	NA	0.441826727962271	0.0862406298250366	0.602633147890881	"abundance"
"unclassified_Burkholderiales"	"diagnosis"	"PSC-UC"	9.3440294815739	0.0444936344480896	NA	0.441826727962271	0.087007585389779	0.602633147890881	"abundance"
"unclassified_Bdellovibrionaceae"	"diagnosis"	"PSC-CD"	-1.69544952073482	0.0460337678033798	NA	0.447522416667289	0.0899484278285841	0.606971990987286	"abundance"
"unclassified_Prolixibacteraceae"	"diagnosis"	"PSC-UC"	0.886616407752241	0.0462757013445714	NA	0.448232523242673	0.00940596611925189	0.167030156243978	"abundance"
"unclassified_Coriobacteriaceae"	"diagnosis"	"CD"	-0.858611450713906	0.0467897850617458	NA	0.450056962846841	0.0688430915594783	0.545250213431173	"abundance"
"unclassified_Rikenellaceae"	"gender"	"M"	1.13918788035681	0.0488020796516714	NA	0.459293331189843	0.0952225163250146	0.629184253499299	"abundance"
"unclassified_Burkholderiales"	"gender"	"M"	9.65182089359628	0.0493285489598052	NA	0.45936129452394	0.0962237921771305	0.629184253499299	"abundance"
"Clostridium_XVIII"	"diagnosis"	"CD"	0.923668337202239	0.0495811521232815	NA	0.459794968397953	0.0495811521232815	0.442557691174476	"abundance"
"unclassified_Bdellovibrionaceae"	"diagnosis"	"PSC-UC"	-1.65666215558942	0.0497216111266814	NA	0.459794968397953	0.0969709836403299	0.631621812359986	"abundance"
"unclassified_Veillonellaceae"	"diagnosis"	"CD"	-1.32527576751827	0.050642748424433	NA	0.466686994161268	0.0987208088808855	0.63809197157875	"abundance"
"unclassified_Flavobacteriaceae"	"gender"	"M"	2.17102902061271	0.0519101120441723	NA	0.475067025397357	0.101125564355906	0.646207678289446	"abundance"
"Akkermansia"	"bmi"	"bmi"	0.42306264699888	0.0532042199507966	NA	0.479920894359667	0.103577750881021	0.646405248625558	"abundance"
"Romboutsia"	"read_count"	"read_count"	0.312707747041746	0.0537728200353162	NA	0.480515368261715	0.104654123896082	0.646708816896301	"abundance"
"Anaerostipes"	"age"	"age"	-0.272238479366317	0.0556456326211098	NA	0.489934556172552	0.108194828812416	0.652092172345256	"abundance"
"unclassified_Peptostreptococcaceae"	"bmi"	"bmi"	-0.281163674130187	0.0553874797250969	NA	0.489934556172552	0.107707186539896	0.652092172345256	"abundance"
"unclassified_Coriobacteriaceae"	"diagnosis"	"PSC-CD"	-0.957078516272058	0.057349580602836	NA	0.490986409419118	0.0173136646265514	0.24752671377112	"abundance"
"unclassified_Bacteroidaceae"	"read_count"	"read_count"	0.446027715660846	0.0582409966766171	NA	0.493838994184479	0.0133884604131328	0.207214061623441	"abundance"
"Prevotella"	"age"	"age"	0.598753591205423	0.0586135614751746	NA	0.493842514778138	0.113791573361545	0.664243544155455	"abundance"
"Sutterella"	"gender"	"M"	-1.00431279758369	0.0585215069373876	NA	0.493842514778138	0.113618247100553	0.664243544155455	"abundance"
"Clostridium_XVIII"	"age"	"age"	-0.273522676946978	0.0588762851467949	NA	0.494486268289853	0.114286153340903	0.664830140296909	"abundance"
"Methanobrevibacter"	"diagnosis"	"CD"	-1.40187142816166	0.0607476076843184	NA	0.501165430046879	0.117804943529269	0.67658972100429	"abundance"
"Ruminococcus2"	"diagnosis"	"CD"	-0.759110983018732	0.0602464449386544	NA	0.501165430046879	0.116863255749562	0.675165453594219	"abundance"
"unclassified_Bacillales"	"diagnosis"	"PSC-UC"	-0.866060837992756	0.0608045472777298	NA	0.501165430046879	0.11791190158581	0.67658972100429	"abundance"
"Methanosphaera"	"diagnosis"	"CD"	-1.60383519345668	0.0623168907050305	NA	0.506745148032569	0.120750386542918	0.685878458242098	"abundance"
"Pseudoflavonifractor"	"read_count"	"read_count"	0.397286736456535	0.0625765818480476	NA	0.506745148032569	0.00853756921535924	0.15827339853089	"abundance"
"unclassified_Prolixibacteraceae"	"gender"	"M"	0.655190477974031	0.0628180684637208	NA	0.506745148032569	0.121690027201929	0.6865922270557	"abundance"
"unclassified_Sutterellaceae"	"read_count"	"read_count"	0.495725708954389	0.062223038793749	NA	0.506745148032569	0.00166418284921703	0.0484047666660194	"abundance"
"unclassified_Enterobacteriaceae"	"age"	"age"	0.441873748678401	0.0657837296790046	NA	0.521164234531577	0.127239960267529	0.703782993348594	"abundance"
"Desulfovibrio"	"diagnosis"	"PSC-CD"	-1.46951138360352	0.067120851850499	NA	0.52548301124255	0.129736494947861	0.707122248717022	"abundance"
"unclassified_Clostridiaceae"	"diagnosis"	"PSC-UC"	-0.880727061297518	0.0669260223218506	NA	0.52548301124255	0.129372952179876	0.707122248717022	"abundance"
"Fusicatenibacter"	"bmi"	"bmi"	0.254055388318937	0.0674543637163735	NA	0.526540827362516	0.130358636248366	0.707122248717022	"abundance"
"Ruminococcus"	"diagnosis"	"PSC-CD"	-1.02590827789562	0.070198786732764	NA	0.542770703830076	0.135469703806776	0.723592449352795	"abundance"
"Faecalicoccus"	"diagnosis"	"PSC-UC"	-1.16194912093539	0.0712235495630337	NA	0.54285492228957	0.13737430511371	0.723592449352795	"abundance"
"unclassified_Thermoanaerobacteraceae"	"bmi"	"bmi"	0.454063678369932	0.0720587658466593	NA	0.546411327305811	0.138925065957975	0.727846541214608	"abundance"
"Clostridium_sensu_stricto"	"bmi"	"bmi"	-0.295571942248905	0.0739663275171156	NA	0.552976431635	0.142461637427862	0.737217123744795	"abundance"
"Peptococcus"	"bmi"	"bmi"	0.984688570476529	0.0754415246582121	NA	0.558221926670886	0.145191625673669	0.740633458851475	"abundance"
"Odoribacter"	"gender"	"M"	-0.5994704609387	0.0769534136187593	NA	0.562629090204372	0.147984999369939	0.747325996225124	"abundance"
"unclassified_Flavobacteriaceae"	"diagnosis"	"PSC-UC"	-1.4506645902816	0.0767132508652467	NA	0.562629090204372	0.0476687013024239	0.437900866961628	"abundance"
"Methanobrevibacter"	"age"	"age"	0.384517860191828	0.0778816791796126	NA	0.564748569788775	0.149697802407389	0.750010727196711	"abundance"
"unclassified_Flavobacteriaceae"	"read_count"	"read_count"	0.216357184984265	0.0778243777233066	NA	0.564748569788775	0.106249760754778	0.65041439009163	"abundance"
"unclassified_Bdellovibrionaceae"	"bmi"	"bmi"	0.449083483698117	0.0785681245633313	NA	0.566629898345329	0.150963298929263	0.750010727196711	"abundance"
"Methanobrevibacter"	"diagnosis"	"PSC-CD"	-1.3513670887937	0.0794987986979632	NA	0.570287137706107	0.152677538401507	0.750010727196711	"abundance"
"unclassified_Enterobacteriaceae"	"bmi"	"bmi"	-0.41543884417611	0.0795453228229124	NA	0.570287137706107	0.152763187262823	0.750010727196711	"abundance"
"Haemophilus"	"diagnosis"	"CD"	1.20448839233224	0.0801225925117448	NA	0.571627313242394	0.153825555192686	0.750010727196711	"abundance"
"Collinsella"	"age"	"age"	-0.271409553413809	0.0814402008002504	NA	0.571691056785863	0.156247895294116	0.75168300706131	"abundance"
"Parasutterella"	"diagnosis"	"CD"	1.10291932105995	0.0820063130186184	NA	0.572749354608982	0.157287590662329	0.753818651839061	"abundance"
"Olsenella"	"diagnosis"	"PSC-UC"	0.90842146056945	0.0835272255664173	NA	0.578802236692615	0.0235786444384238	0.297761494924156	"abundance"
"Butyricimonas"	"diagnosis"	"PSC-UC"	-0.856359485979847	0.0838909848360802	NA	0.579367603144943	0.160744272335393	0.760932432781963	"abundance"
"Peptostreptococcus"	"age"	"age"	-9.64309766947918e-05	0.0851943875820403	NA	0.579758729853166	0.163130691488602	0.761438314931833	"abundance"
"Subdoligranulum"	"diagnosis"	"PSC-UC"	1.56640300139462	0.0846493735301568	NA	0.579758729853166	0.162133230621266	0.761438314931833	"abundance"
"unclassified_Flavobacteriaceae"	"bmi"	"bmi"	-0.733566191849237	0.0850070918020572	NA	0.579758729853166	0.162787977947471	0.761438314931833	"abundance"
"Corynebacterium"	"read_count"	"read_count"	-0.00219486991736996	0.0861761281437553	NA	0.584939754714902	0.164925931225662	0.766473955861409	"abundance"
"unclassified_Lachnospiraceae"	"diagnosis"	"PSC-CD"	-0.504727315607052	0.0864837363462289	NA	0.585530194548193	0.165488036040054	0.766973397801019	"abundance"
"Parabacteroides"	"diagnosis"	"PSC-CD"	0.692186544995323	0.087233442918376	NA	0.587982833299578	0.166857212273358	0.768271739446123	"abundance"
"Actinomyces"	"age"	"age"	-0.158402241705523	0.0886846780366295	NA	0.588340519526479	0.169504383954798	0.768271739446123	"abundance"
"Olsenella"	"age"	"age"	0.393110177423404	0.0878207331147775	NA	0.588340519526479	0.0759730572972841	0.579939129685603	"abundance"
"unclassified_Burkholderiales"	"age"	"age"	1.42925948506839	0.090871008079051	NA	0.59844083236179	0.173484476048799	0.778373167804053	"abundance"
"Blautia"	"diagnosis"	"PSC-UC"	-0.534632256219194	0.091563966958143	NA	0.60151180273988	0.174743973871174	0.781944519683477	"abundance"
"unclassified_Bacillales"	"age"	"age"	-0.355022383147351	0.0920244539548403	NA	0.603044199496657	0.175580407783994	0.7836088569619	"abundance"
"unclassified_Flavobacteriaceae"	"age"	"age"	-0.779740546318693	0.093101840311595	NA	0.603140859226708	0.177535727953784	0.784628598964088	"abundance"
"unclassified_Lachnospiraceae"	"age"	"age"	-0.153477240245407	0.093175490686869	NA	0.603140859226708	0.177669309308999	0.784628598964088	"abundance"
"Peptostreptococcus"	"bmi"	"bmi"	0.000149700316496089	0.0937557200252416	NA	0.605420148289516	0.178721305013032	0.785447457577216	"abundance"
"Slackia"	"diagnosis"	"PSC-CD"	-1.2338388465016	0.094517967921713	NA	0.608860890447151	0.180102289583376	0.78917548708352	"abundance"
"Victivallis"	"diagnosis"	"PSC-CD"	-1.67149529205903	0.0953360739058969	NA	0.610601339137376	0.181583180824003	0.789512438273436	"abundance"
"EscherichiaShigella"	"bmi"	"bmi"	-0.388895747310959	0.0963014690550675	NA	0.614384853058051	0.183328965167971	0.79301529291889	"abundance"
"unclassified_Eubacteriaceae"	"gender"	"M"	0.554466812847688	0.0972729806753588	NA	0.617613614144503	0.185083928581249	0.796521906930018	"abundance"
"Ruminococcus"	"diagnosis"	"PSC-UC"	-0.876256886783634	0.098386284205834	NA	0.62023087477977	0.187092707491837	0.79702919299765	"abundance"
"Anaerotruncus"	"diagnosis"	"PSC-UC"	-0.863005075371987	0.0992846906580679	NA	0.620938002688255	0.188711931517068	0.79702919299765	"abundance"
"unclassified_Alteromonadales"	"read_count"	"read_count"	0.292959419102785	0.098781891439769	NA	0.620938002688255	0.000409697839374871	0.0147055373409661	"abundance"
"unclassified_Candidatus"	"age"	"age"	0.167467014560298	0.099363499744312	NA	0.620938002688255	0.188853894407186	0.79702919299765	"abundance"
"unclassified_Erysipelotrichaceae"	"diagnosis"	"PSC-UC"	-0.768171151747607	0.099434307137343	NA	0.620938002688255	0.188981432838803	0.79702919299765	"abundance"
"Lactobacillus"	"diagnosis"	"CD"	1.04639692378165	0.100743808669476	NA	0.624705766842967	0.19133830235372	0.802954517588869	"abundance"
"Sporobacter"	"read_count"	"read_count"	0.154854619998968	0.103374198658513	NA	0.626221697640718	0.00685166276448056	0.139262109441912	"abundance"
