"feature"	"metadata"	"value"	"coef"	"pval"	"qval"	"association"
"Atopobium"	"diagnosis"	"PSC-CD"	0.383472748504452	0.00809621905297677	0.217368109004604	"abundance"
"Flavonifractor"	"diagnosis"	"PSC-UC"	1.46815589160715	0.00865250819998717	0.226567529532997	"abundance"
"Lactobacillus"	"diagnosis"	"PSC-CD"	1.8951991977835	0.0086126717796916	0.226567529532997	"abundance"
"Butyricimonas"	"read_count"	"read_count"	0.465316242671555	0.00880384350456222	0.227718927721664	"abundance"
"Anaerotruncus"	"read_count"	"read_count"	0.216005609140041	0.00971500759316368	0.248259410904821	"abundance"
"Alistipes"	"read_count"	"read_count"	0.532639846686023	0.0102860645511149	0.254878990365011	"abundance"
"Succinivibrio"	"diagnosis"	"CD"	-0.624264192269313	0.0103345559506794	0.254878990365011	"abundance"
"unclassified_Sphingobacteriaceae"	"diagnosis"	"CD"	-0.834430514598747	0.0102947038058487	0.254878990365011	"abundance"
"Atopobium"	"bmi"	"bmi"	0.116937297243382	0.0113447020906248	0.264418825650717	"abundance"
"Faecalibacterium"	"diagnosis"	"PSC-CD"	-1.49035705577059	0.0110130960523668	0.264418825650717	"abundance"
"Veillonella"	"diagnosis"	"CD"	1.53750752111606	0.0113414879726027	0.264418825650717	"abundance"
"unclassified_Prevotellaceae"	"diagnosis"	"PSC-CD"	-1.62207193021694	0.0113133259805216	0.264418825650717	"abundance"
"unclassified_Puniceicoccaceae"	"diagnosis"	"PSC-CD"	-0.843186663584808	0.0110439463094925	0.264418825650717	"abundance"
"Intestinimonas"	"read_count"	"read_count"	0.504283608058726	0.0119202417443578	0.268966305742371	"abundance"
"Phascolarctobacterium"	"gender"	"M"	1.39982223619329	0.0118922523533424	0.268966305742371	"abundance"
"unclassified_Heliobacteriaceae"	"gender"	"M"	0.252099600779557	0.0118964603682099	0.268966305742371	"abundance"
"unclassified_Clostridiales"	"age"	"age"	0.3965409211926	0.012596450108281	0.281232322943832	"abundance"
"Parabacteroides"	"read_count"	"read_count"	0.419428390650876	0.0130555493683638	0.282559389901018	"abundance"
"Rothia"	"gender"	"M"	-0.215262348142657	0.0130089716723919	0.282559389901018	"abundance"
"unclassified_Heliobacteriaceae"	"age"	"age"	0.108466141120988	0.0129184276912508	0.282559389901018	"abundance"
"Acinetobacter"	"diagnosis"	"PSC-UC"	0.0645887709866736	0.0143131040375007	0.282635064457669	"abundance"
"Bacteroides"	"diagnosis"	"PSC-CD"	0.990576491565826	0.0137710482753552	0.282635064457669	"abundance"
"Lactobacillus"	"diagnosis"	"CD"	1.64018221655866	0.0133941312502787	0.282635064457669	"abundance"
"Pyramidobacter"	"diagnosis"	"PSC-CD"	0.388699275189703	0.0143916015848318	0.282635064457669	"abundance"
"unclassified_Beutenbergiaceae"	"read_count"	"read_count"	0.0239883910172468	0.0143384590938431	0.282635064457669	"abundance"
"unclassified_Desulfohalobiaceae"	"read_count"	"read_count"	0.0239883910172468	0.0143384590938431	0.282635064457669	"abundance"
"unclassified_Halanaerobiaceae"	"read_count"	"read_count"	0.0239883910172468	0.0143384590938431	0.282635064457669	"abundance"
"unclassified_Kofleriaceae"	"read_count"	"read_count"	0.0239883910172468	0.0143384590938431	0.282635064457669	"abundance"
"unclassified_Lachnospiraceae"	"diagnosis"	"CD"	-0.644471367348178	0.0141235809895432	0.282635064457669	"abundance"
"unclassified_Staphylococcaceae"	"read_count"	"read_count"	0.0239883910172468	0.0143384590938431	0.282635064457669	"abundance"
"Methanosphaera"	"age"	"age"	0.311932877425509	0.0146687892169195	0.285435797514552	"abundance"
"unclassified_Pacearchaeota"	"diagnosis"	"CD"	0.0611042702680747	0.0149667358990803	0.288585880381357	"abundance"
"unclassified_Oxalobacteraceae"	"diagnosis"	"PSC-CD"	-0.812070712991046	0.0154671357882219	0.295547702764131	"abundance"
"Aestuariispira"	"diagnosis"	"PSC-CD"	0.0655207115217417	0.0162398670379914	0.299519634674624	"abundance"
"unclassified_Chitinivibrionaceae"	"diagnosis"	"PSC-CD"	0.115038853447607	0.0162398670379909	0.299519634674624	"abundance"
"unclassified_Desulfobulbaceae"	"diagnosis"	"PSC-CD"	0.0655207115217417	0.0162398670379914	0.299519634674624	"abundance"
"unclassified_Opitutaceae"	"diagnosis"	"PSC-CD"	0.150231989313139	0.0162398670379923	0.299519634674624	"abundance"
"Anaerofustis"	"read_count"	"read_count"	0.13410578246545	0.0166446962862884	0.304339662269117	"abundance"
"unclassified_Oxalobacteraceae"	"diagnosis"	"PSC-UC"	-0.783748094541947	0.0168326238886892	0.305145258700084	"abundance"
"unclassified_Desulfobacteraceae"	"diagnosis"	"PSC-UC"	0.285254496753335	0.0171821679835744	0.308842188925096	"abundance"
"Solobacterium"	"diagnosis"	"PSC-CD"	0.118921840177721	0.0178028395731668	0.317309434745268	"abundance"
"Helicobacter"	"diagnosis"	"PSC-CD"	0.148707606626966	0.0181128401197048	0.320144449115782	"abundance"
"Barnesiella"	"read_count"	"read_count"	0.631866896793671	0.0184737429559064	0.323824866194029	"abundance"
"Parvimonas"	"diagnosis"	"PSC-CD"	0.391566024845896	0.0193097940008456	0.3357055170147	"abundance"
"Desulfovibrio"	"age"	"age"	0.52564461663409	0.0206281875716001	0.347831849418047	"abundance"
"Fretibacterium"	"diagnosis"	"PSC-UC"	0.0607333453412588	0.0206632781832503	0.347831849418047	"abundance"
"Lactobacillus"	"diagnosis"	"PSC-UC"	1.62945485687365	0.0204776226799604	0.347831849418047	"abundance"
"Senegalimassilia"	"diagnosis"	"CD"	-1.3600072040151	0.0203812353350758	0.347831849418047	"abundance"
"Flavonifractor"	"age"	"age"	-0.407396044902241	0.0211485388511301	0.353197251206669	"abundance"
"unclassified_Vallitalea"	"diagnosis"	"CD"	-0.390625819050204	0.0214293071698576	0.35509031646303	"abundance"
"unclassified_Flammeovirgaceae"	"diagnosis"	"PSC-UC"	0.13901765252741	0.0219147786155239	0.360319732120357	"abundance"
"Coprococcus"	"read_count"	"read_count"	0.479838858020215	0.0235080854914158	0.362401491693819	"abundance"
"Eggerthella"	"diagnosis"	"PSC-CD"	0.781513423986297	0.0222509733556248	0.362401491693819	"abundance"
"Intestinibacter"	"diagnosis"	"PSC-UC"	1.15670698472515	0.023750027036983	0.362401491693819	"abundance"
"Kingella"	"read_count"	"read_count"	0.0221611834107058	0.0226756925708987	0.362401491693819	"abundance"
"Roseburia"	"read_count"	"read_count"	0.568750824033598	0.023012890931331	0.362401491693819	"abundance"
"Sutterella"	"bmi"	"bmi"	-0.651624035851016	0.0232028277728534	0.362401491693819	"abundance"
"unclassified_Christensenellaceae"	"read_count"	"read_count"	0.456229225331124	0.0234403511466199	0.362401491693819	"abundance"
"unclassified_Enterobacteriaceae"	"age"	"age"	0.60734704886786	0.0232423075312505	0.362401491693819	"abundance"
"unclassified_Porphyromonadaceae"	"read_count"	"read_count"	0.517460490520357	0.023584588636499	0.362401491693819	"abundance"
"unclassified_Syntrophobacteraceae"	"age"	"age"	0.0649790165526064	0.0235292638538106	0.362401491693819	"abundance"
"Parabacteroides"	"diagnosis"	"CD"	0.969154532363733	0.0249416943255616	0.377866669032258	"abundance"
"Fusicatenibacter"	"diagnosis"	"PSC-UC"	-1.32144355948401	0.025554361612509	0.381695781550223	"abundance"
"unclassified_Prevotellaceae"	"age"	"age"	0.442122958698566	0.0255403865024202	0.381695781550223	"abundance"
"Succinatimonas"	"diagnosis"	"PSC-UC"	0.0585818982225098	0.0260611112969658	0.386542776649402	"abundance"
"unclassified_Oligoflexaceae"	"diagnosis"	"PSC-CD"	0.0607024654830281	0.0264750426403371	0.389955315556631	"abundance"
"Solobacterium"	"gender"	"M"	-0.0789317264888467	0.0269729657612946	0.394549381929005	"abundance"
"unclassified_Oceanospirillaceae"	"read_count"	"read_count"	0.0327664580059339	0.0275775068526803	0.400629397496815	"abundance"
"Eggerthella"	"age"	"age"	-0.23293950928959	0.0278763228960114	0.401380769067498	"abundance"
"unclassified_Desulfovibrionaceae"	"diagnosis"	"PSC-UC"	-1.21840549593322	0.028007710429981	0.401380769067498	"abundance"
"unclassified_Cytophagaceae"	"age"	"age"	-0.0475112991516978	0.0284929498487086	0.405594272678597	"abundance"
"unclassified_Puniceicoccaceae"	"diagnosis"	"PSC-UC"	-0.707023340003231	0.0287375251574863	0.406348605726857	"abundance"
"unclassified_Planococcaceae"	"diagnosis"	"CD"	-0.111647686456831	0.0294637891669543	0.413858919358345	"abundance"
"unclassified_Natranaerovirga"	"diagnosis"	"PSC-CD"	0.357725964855078	0.0299470511249633	0.417879575237153	"abundance"
"unclassified_Cryomorphaceae"	"read_count"	"read_count"	0.0734595438659224	0.0302723980272628	0.419658537358329	"abundance"
"Clostridium_XlVa"	"gender"	"M"	-1.00834772860435	0.0308985060008274	0.425556696284123	"abundance"
"Bacteroides"	"age"	"age"	-0.265643009676911	0.032598635304346	0.429451586835514	"abundance"
"Butyricimonas"	"diagnosis"	"PSC-CD"	-1.05265375108611	0.0324405745700872	0.429451586835514	"abundance"
"Clostridium_sensu_stricto"	"diagnosis"	"CD"	-1.07412411138355	0.032388121493115	0.429451586835514	"abundance"
"Intestinibacter"	"age"	"age"	0.347497874387334	0.0319965965068467	0.429451586835514	"abundance"
"unclassified_Carnobacteriaceae"	"diagnosis"	"PSC-UC"	0.726461935455235	0.0325281702385416	0.429451586835514	"abundance"
"unclassified_Methanoregulaceae"	"diagnosis"	"PSC-CD"	0.0582939075325595	0.032242608431963	0.429451586835514	"abundance"
"unclassified_Thermoplasmatales"	"gender"	"M"	-0.149868977010137	0.0325787119207596	0.429451586835514	"abundance"
"Methanobrevibacter"	"gender"	"M"	1.08462689432868	0.0332004814348957	0.433163840158902	"abundance"
"unclassified_Erysipelotrichaceae"	"diagnosis"	"CD"	-1.17279424013615	0.0332888759763795	0.433163840158902	"abundance"
"Clostridium_XlVa"	"diagnosis"	"PSC-UC"	1.36130699066548	0.0337666154259205	0.434054492838651	"abundance"
"unclassified_Dehalococcoidaceae"	"gender"	"M"	-0.102546263889998	0.0335792976364255	0.434054492838651	"abundance"
"Catabacter"	"read_count"	"read_count"	0.0206485021661511	0.0346273716183252	0.437170566681356	"abundance"
"Ureaplasma"	"diagnosis"	"PSC-UC"	0.206970969986698	0.0344194557745792	0.437170566681356	"abundance"
"unclassified_Sulfolobaceae"	"read_count"	"read_count"	0.0206485021661511	0.0346273716183252	0.437170566681356	"abundance"
"unclassified_Clostridiaceae"	"read_count"	"read_count"	0.401511265934062	0.0355966805551222	0.441523739517042	"abundance"
"unclassified_Prevotellaceae"	"diagnosis"	"CD"	-1.23436511270841	0.0355337283265286	0.441523739517042	"abundance"
"unclassified_Prevotellaceae"	"gender"	"M"	0.954506996643116	0.0355570189453447	0.441523739517042	"abundance"
"unclassified_Sphingobacteriaceae"	"diagnosis"	"PSC-CD"	-0.733270589946736	0.0369262884414871	0.455352661537176	"abundance"
"Pyramidobacter"	"bmi"	"bmi"	0.105126891815252	0.0375051391801591	0.459817342202991	"abundance"
"unclassified_Oxalobacteraceae"	"diagnosis"	"CD"	-0.638754253382033	0.0379716249411134	0.462861014368399	"abundance"
"Butyrivibrio"	"age"	"age"	0.423571783432349	0.0383066356670632	0.464276424284806	"abundance"
"Acetitomaculum"	"gender"	"M"	-0.0607730882390949	0.0391941227994866	0.469665166427746	"abundance"
"Scardovia"	"diagnosis"	"CD"	0.12355236604383	0.0391036347882135	0.469665166427746	"abundance"
"Dorea"	"diagnosis"	"PSC-CD"	-1.18931327486139	0.0398989416930567	0.475425029949288	"abundance"
"Blautia"	"age"	"age"	-0.229917723425236	0.0406484733849516	0.481650346645153	"abundance"
"Butyricimonas"	"diagnosis"	"PSC-UC"	-0.980972851945999	0.0413367662889849	0.482705564593401	"abundance"
"Butyricimonas"	"diagnosis"	"CD"	-0.92466370055145	0.0411451924953253	0.482705564593401	"abundance"
"unclassified_Acetobacteraceae"	"bmi"	"bmi"	-0.144845780051879	0.0414202794700608	0.482705564593401	"abundance"
"Atopobium"	"age"	"age"	-0.0896132830152666	0.0445916751433492	0.491747036876459	"abundance"
"Bilophila"	"read_count"	"read_count"	0.461740617670709	0.0447228441881902	0.491747036876459	"abundance"
"Enterococcus"	"diagnosis"	"PSC-CD"	0.989026266721854	0.0445985754907821	0.491747036876459	"abundance"
"Fretibacterium"	"bmi"	"bmi"	0.0173305762127064	0.0426000021763723	0.491747036876459	"abundance"
"Lactobacillus"	"age"	"age"	0.447590808552498	0.044096968418285	0.491747036876459	"abundance"
"Succiniclasticum"	"diagnosis"	"PSC-CD"	-0.888967655141359	0.0458587571653608	0.491747036876459	"abundance"
"unclassified_Aerococcaceae"	"diagnosis"	"PSC-UC"	0.130270543065524	0.0447831939324788	0.491747036876459	"abundance"
"unclassified_Bifidobacteriaceae"	"diagnosis"	"PSC-UC"	0.487021807195457	0.0459056639799806	0.491747036876459	"abundance"
"unclassified_Coriobacteriaceae"	"gender"	"M"	0.745369196792841	0.0450070730720841	0.491747036876459	"abundance"
"unclassified_Ferroplasmaceae"	"age"	"age"	-0.0653869366050354	0.0439419312173202	0.491747036876459	"abundance"
"unclassified_Gracilibacteraceae"	"diagnosis"	"PSC-CD"	-1.1828886984126	0.0432204723300816	0.491747036876459	"abundance"
"unclassified_Hyphomonadaceae"	"diagnosis"	"PSC-UC"	0.228294187880573	0.0429251340394382	0.491747036876459	"abundance"
"unclassified_Hyphomonadaceae"	"age"	"age"	0.0719070068870539	0.0443310389713034	0.491747036876459	"abundance"
"unclassified_Planctomycetaceae"	"diagnosis"	"CD"	0.1541812277667	0.045352248464016	0.491747036876459	"abundance"
"unclassified_Planococcaceae"	"age"	"age"	-0.0344581528436604	0.0456476990236663	0.491747036876459	"abundance"
"unclassified_Sporolactobacillaceae"	"age"	"age"	0.048113436897058	0.0431919752995733	0.491747036876459	"abundance"
"Acidaminococcus"	"diagnosis"	"PSC-UC"	1.87137598079953	0.0471951689837395	0.495575757267142	"abundance"
"Anaerophaga"	"diagnosis"	"CD"	0.0501542772516082	0.0469442709587035	0.495575757267142	"abundance"
"Carnobacterium"	"age"	"age"	0.0162175511755235	0.0471976911682992	0.495575757267142	"abundance"
"unclassified_Halobacteriaceae"	"read_count"	"read_count"	-0.132088180166194	0.046632696168541	0.495575757267142	"abundance"
"Eubacterium"	"diagnosis"	"PSC-UC"	0.260203743986392	0.048960796939174	0.498602895723099	"abundance"
"Morganella"	"bmi"	"bmi"	0.204899200010391	0.0487159884749719	0.498602895723099	"abundance"
"Odoribacter"	"diagnosis"	"PSC-CD"	1.03652130141169	0.0481750116775023	0.498602895723099	"abundance"
"Turicibacter"	"read_count"	"read_count"	0.319160438202942	0.0491460149154275	0.498602895723099	"abundance"
"unclassified_Clostridiales"	"diagnosis"	"PSC-UC"	-0.98010267590925	0.0493236405440147	0.498602895723099	"abundance"
"unclassified_Defluviitaleaceae"	"age"	"age"	0.209308892910404	0.0494789772760207	0.498602895723099	"abundance"
"unclassified_Lactobacillaceae"	"bmi"	"bmi"	0.183122173594102	0.0496017024976775	0.498602895723099	"abundance"
"unclassified_Prolixibacteraceae"	"diagnosis"	"PSC-CD"	0.815938089407985	0.0482549575849739	0.498602895723099	"abundance"
"unclassified_Rhodocyclaceae"	"diagnosis"	"CD"	0.210485116017381	0.049415141757851	0.498602895723099	"abundance"
"Anaerococcus"	"diagnosis"	"PSC-UC"	0.479618868471019	0.0505358203895389	0.501694691422422	"abundance"
"Herbaspirillum"	"bmi"	"bmi"	0.0167780285847909	0.0515443162041161	0.501694691422422	"abundance"
"Howardella"	"age"	"age"	0.196544442965704	0.0513728068490929	0.501694691422422	"abundance"
"Romboutsia"	"diagnosis"	"PSC-CD"	-1.22980813662464	0.0510173342110272	0.501694691422422	"abundance"
"Terrisporobacter"	"gender"	"M"	-0.421271440756392	0.0508359617225898	0.501694691422422	"abundance"
"Veillonella"	"bmi"	"bmi"	-0.406920909410589	0.0519407567336652	0.501694691422422	"abundance"
"unclassified_Bifidobacteriaceae"	"gender"	"M"	0.345474414917279	0.0517448712455563	0.501694691422422	"abundance"
"unclassified_Pasteurellaceae"	"bmi"	"bmi"	-0.311799877363983	0.0504394344894387	0.501694691422422	"abundance"
"unclassified_Veillonellaceae"	"diagnosis"	"PSC-CD"	-1.38936987548227	0.0520381103785633	0.501694691422422	"abundance"
"unclassified_Catabacteriaceae"	"read_count"	"read_count"	0.210749535341889	0.054144866306657	0.519643716906876	"abundance"
"unclassified_Natranaerobiaceae"	"diagnosis"	"CD"	-0.444151648810629	0.054563301528347	0.521300732169478	"abundance"
"Turicibacter"	"gender"	"M"	0.616739882928855	0.0551429790980027	0.522135083334213	"abundance"
"unclassified_Victivallaceae"	"bmi"	"bmi"	-0.118773462674734	0.0551429709695486	0.522135083334213	"abundance"
"Lachnoanaerobaculum"	"diagnosis"	"PSC-UC"	0.288818040046287	0.0562799981133509	0.525365935483805	"abundance"
"Pseudoflavonifractor"	"read_count"	"read_count"	0.21915368920816	0.0572180721814045	0.525365935483805	"abundance"
"Succinivibrio"	"gender"	"M"	-0.357087403932766	0.0562630609661697	0.525365935483805	"abundance"
"unclassified_Aerococcaceae"	"age"	"age"	0.03912829845384	0.0571309613931963	0.525365935483805	"abundance"
"unclassified_Clostridiaceae"	"diagnosis"	"PSC-CD"	-1.01582506085658	0.0558022268861695	0.525365935483805	"abundance"
"unclassified_Rhodobacteraceae"	"bmi"	"bmi"	0.029666995179712	0.0568679536096771	0.525365935483805	"abundance"
"unclassified_Thermoactinomycetaceae"	"diagnosis"	"CD"	-0.373336650365454	0.0568985034492091	0.525365935483805	"abundance"
"Enterobacter"	"diagnosis"	"PSC-UC"	0.100690949458744	0.0580397762115765	0.52607848437929	"abundance"
"unclassified_Corynebacteriaceae"	"diagnosis"	"PSC-CD"	0.0516422544428082	0.0578486972422881	0.52607848437929	"abundance"
"unclassified_Desulfovibrionaceae"	"diagnosis"	"CD"	-0.98831800537714	0.057734155252251	0.52607848437929	"abundance"
"Aeromonas"	"diagnosis"	"PSC-UC"	0.21907262573536	0.0586735910553272	0.529560368631273	"abundance"
"Abiotrophia"	"age"	"age"	0.0157159084767303	0.0604251807158046	0.531958528780126	"abundance"
"Abiotrophia"	"read_count"	"read_count"	0.0175429224608777	0.0701463574312616	0.531958528780126	"abundance"
"Acetanaerobacterium"	"read_count"	"read_count"	0.0173474909783116	0.07092969154705	0.531958528780126	"abundance"
"Alistipes"	"diagnosis"	"PSC-UC"	-1.02744856712359	0.0671440792801061	0.531958528780126	"abundance"
