"feature"	"metadata"	"value"	"coef"	"pval"	"qval"	"association"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"dysbiosis_state"	"dysbiosis_CD"	1.40575169405218	2.46493206823731e-07	1.11119199909036e-05	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_hallii"	"Antibiotics"	"Yes"	-2.93964501252949	3.70689396754189e-07	1.63844713365351e-05	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_eligens"	"dysbiosis_state"	"dysbiosis_CD"	-3.06126690847611	4.14011594379653e-07	1.80415756762063e-05	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis"	"dysbiosis_state"	"dysbiosis_CD"	-1.66033200752573	4.20466894659285e-07	1.80683968343865e-05	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans"	"dysbiosis_state"	"dysbiosis_CD"	-3.50803157276683	4.74036156725685e-07	2.009134066999e-05	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_histicola"	"dysbiosis_state"	"dysbiosis_UC"	0.0588015989840935	5.63097739448774e-07	2.32296587447865e-05	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_pallens"	"dysbiosis_state"	"dysbiosis_UC"	0.0588015989840841	5.63097739450223e-07	2.32296587447865e-05	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_melaninogenica"	"dysbiosis_state"	"dysbiosis_UC"	0.494303297365447	6.48860529535629e-07	2.64154536629373e-05	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_hallii"	"dysbiosis_state"	"dysbiosis_UC"	-4.7053974878419	7.57747539341166e-07	3.04476738535269e-05	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcaceae_noname.s__Clostridium_difficile"	"dysbiosis_state"	"dysbiosis_CD"	0.241289498843013	1.0267785531018e-06	4.07288826063716e-05	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_bivia"	"dysbiosis_state"	"dysbiosis_nonIBD"	1.38062811625478	1.0696600252146e-06	4.18927609875187e-05	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_longicatena"	"dysbiosis_state"	"dysbiosis_CD"	-2.44627598897503	1.46919052528079e-06	5.68209435652345e-05	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bromii"	"Antibiotics"	"Yes"	-2.8156305189887	1.57177305388396e-06	6.00378497372465e-05	"abundance"
"k__Viruses.p__Viruses_noname.c__Viruses_noname.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_noname.s__Lactococcus_phage_BM13"	"dysbiosis_state"	"dysbiosis_nonIBD"	-0.194701929253727	1.92766703644593e-06	7.27341684239478e-05	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_bolteae"	"reads_filtered"	"reads_filtered"	0.842175834124176	1.97713952470828e-06	7.37020444511738e-05	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Odoribacter.s__Odoribacter_unclassified"	"reads_filtered"	"reads_filtered"	-0.241135167469096	2.70228785583355e-06	9.95342693565357e-05	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_3_1_19"	"dysbiosis_state"	"dysbiosis_CD"	-0.152037928258865	2.79135199012099e-06	0.000101605212440404	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_xylanisolvens"	"dysbiosis_state"	"dysbiosis_CD"	-2.24200724075949	4.32640438497442e-06	0.000155649943803614	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Subdoligranulum.s__Subdoligranulum_unclassified"	"dysbiosis_state"	"dysbiosis_nonIBD"	-3.68865035005061	4.72335465186903e-06	0.000167977693021641	"abundance"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Dialister.s__Dialister_invisus"	"dysbiosis_state"	"dysbiosis_CD"	-2.48270266702995	5.30153524042335e-06	0.000186397159475794	"abundance"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_asteroides"	"dysbiosis_state"	"dysbiosis_CD"	0.175080056446556	5.85789578760736e-06	0.000203644152436597	"abundance"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium"	"dysbiosis_state"	"dysbiosis_CD"	1.20547442547027	7.19393994621872e-06	0.000246541061481485	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_asparagiforme"	"reads_filtered"	"reads_filtered"	0.562310466418753	7.25120769063192e-06	0.000246541061481485	"abundance"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_micronuciformis"	"dysbiosis_state"	"dysbiosis_CD"	1.22425122712863	7.7170719767548e-06	0.000259528485826949	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum"	"dysbiosis_state"	"dysbiosis_CD"	0.766611465438552	8.01940057184017e-06	0.000266795971712618	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_hormaechei"	"Antibiotics"	"Yes"	0.0323244087493823	8.83144443058188e-06	0.000287626200798091	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_sp_MS_92_3"	"Antibiotics"	"Yes"	0.0323244087491885	8.83144443303771e-06	0.000287626200798091	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_noname.g__Flavonifractor.s__Flavonifractor_plautii"	"reads_filtered"	"reads_filtered"	0.62759040800072	9.30357834775072e-06	0.000299846577166049	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_finegoldii"	"dysbiosis_state"	"dysbiosis_CD"	-1.82067002460118	1.05914968931906e-05	0.000334388687627876	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_obeum"	"reads_filtered"	"reads_filtered"	0.496816603279457	1.05876655043956e-05	0.000334388687627876	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ventriosum"	"dysbiosis_state"	"dysbiosis_UC"	-3.62428910838171	1.16627470366843e-05	0.00036449029627779	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_dorei"	"dysbiosis_state"	"dysbiosis_CD"	-2.26911253245241	1.70525890222172e-05	0.0005276071043474	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_siraeum"	"dysbiosis_state"	"dysbiosis_UC"	-4.26495289019892	1.89289383465621e-05	0.000579862725190725	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_thetaiotaomicron"	"dysbiosis_state"	"dysbiosis_UC"	-3.99423338096633	1.93139680700412e-05	0.000585857031457917	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__Parabacteroides_johnsonii"	"dysbiosis_state"	"dysbiosis_CD"	-0.33195883321254	1.96690494845387e-05	0.000590835331118086	"abundance"
