"feature"	"metadata"	"value"	"coef"	"pval"	"qval"	"association"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_eggerthii.t__SGB1829"	"reads_filtered"	"reads_filtered"	0.634896862390741	5.15514324841167e-21	3.07590213821896e-18	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_992a.t__SGB4685"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.212830240967336	8.34066669057795e-21	4.77753388036305e-18	"abundance"
"UNCLASSIFIED"	"dysbiosis_state"	"dysbiosis_CD"	-1.03530245250356	1.00430196375594e-20	5.53138620037885e-18	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_AM10_21B.t__SGB1831"	"reads_filtered"	"reads_filtered"	0.274426118001511	1.24951751076456e-20	6.62707064968462e-18	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Robinsoniella.s__Robinsoniella_peoriensis.t__SGB4519"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.684339446370225	2.16492005923225e-20	1.10720197315021e-17	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale.t__SGB4933"	"dysbiosis_state"	"dysbiosis_UC"	-5.89791616278185	3.60117739594377e-20	1.77823656241086e-17	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__GGB9677.s__GGB9677_SGB53522.t__SGB53522"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.629193360248156	1.19223111675741e-19	5.69091653065538e-17	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii.t__SGB15332"	"dysbiosis_state"	"dysbiosis_CD"	-3.17412357218298	1.43368281942414e-19	6.62268966908184e-17	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_oxytoca.t__SGB10118"	"dysbiosis_state"	"dysbiosis_CD"	1.02521862793416	1.54593396474691e-19	6.91805449224242e-17	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale.t__SGB4933"	"dysbiosis_state"	"dysbiosis_CD"	-4.70984883742292	1.80570890840289e-19	7.83568229343315e-17	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_thetaiotaomicron.t__SGB1861"	"dysbiosis_state"	"dysbiosis_CD"	-4.06863257017686	2.13071862010569e-19	8.90785493263918e-17	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus.t__SGB5117"	"dysbiosis_state"	"dysbiosis_nonIBD"	-3.24574912505203	2.17719918046349e-19	8.90785493263918e-17	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_caccae.t__SGB1877"	"dysbiosis_state"	"dysbiosis_UC"	-4.03212087787312	3.71515709904159e-19	1.4778069349521e-16	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_gallinarum.t__SGB7951"	"dysbiosis_state"	"dysbiosis_CD"	0.854218957384084	5.42490423937258e-19	2.09958455967068e-16	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_marmotae.t__SGB10064"	"dysbiosis_state"	"dysbiosis_CD"	1.3853642796064	5.75363480848726e-19	2.16821185414573e-16	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__GGB9593.s__GGB9593_SGB15015.t__SGB15015"	"dysbiosis_state"	"dysbiosis_nonIBD"	1.04369286417645	8.85644736027894e-19	3.25190579997934e-16	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter.s__Odoribacter_splanchnicus.t__SGB1790"	"dysbiosis_state"	"dysbiosis_CD"	-3.40769962211048	2.36674224662205e-18	8.47293724290695e-16	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__GGB1364.s__GGB1364_SGB1833.t__SGB1833"	"reads_filtered"	"reads_filtered"	0.115667782993118	2.57393819399636e-18	8.98994998488484e-16	"abundance"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Paratractidigestivibacter.s__Paratractidigestivibacter_faecalis.t__SGB14370"	"diagnosis"	"UC"	1.16183175567556	5.54522197754841e-18	1.8906566361546e-15	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_clarus.t__SGB1832"	"reads_filtered"	"reads_filtered"	0.272847628057564	1.05472023628307e-17	3.51246367059849e-15	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Clostridiaceae.g__Clostridium.s__Clostridium_neonatale.t__SGB6169"	"dysbiosis_state"	"dysbiosis_CD"	1.36955749901643	1.16733932925166e-17	3.79915890792815e-15	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_uniformis.t__SGB1836"	"dysbiosis_state"	"dysbiosis_UC"	-4.48696069200742	1.84355041884543e-17	5.86658711063701e-15	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Mediterraneibacter.s__Mediterraneibacter_catenae.t__SGB4599"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.29986974351163	4.09863733644665e-17	1.27592362299817e-14	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__GGB28262.s__GGB28262_SGB40814.t__SGB40814"	"reads_filtered"	"reads_filtered"	0.175861510523206	4.22593460991541e-17	1.28756135348912e-14	"abundance"
"k__Bacteria.p__Firmicutes.c__CFGB1226.o__OFGB1226.f__FGB1226.g__GGB2996.s__GGB2996_SGB3983.t__SGB3983"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.260431521616757	6.60190530004647e-17	1.96956841451386e-14	"abundance"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15.t__SGB4993"	"dysbiosis_state"	"dysbiosis_CD"	-4.12197954835062	1.12882731534606e-16	3.29894023586848e-14	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_hirae.t__SGB7970"	"dysbiosis_state"	"dysbiosis_CD"	0.772182724256512	2.45033024781863e-16	7.01774582975257e-14	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_shahii.t__SGB2295"	"dysbiosis_state"	"dysbiosis_CD"	-2.84419888233847	5.66021795959991e-16	1.58930041532296e-13	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Blautia.s__Blautia_wexlerae.t__SGB4837"	"dysbiosis_state"	"dysbiosis_UC"	-4.83954380799943	6.32889215780068e-16	1.709995013202e-13	"abundance"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Paratractidigestivibacter.s__Paratractidigestivibacter_faecalis.t__SGB14370"	"diagnosis"	"CD"	0.876327363937426	6.26067712116878e-16	1.709995013202e-13	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale.t__SGB4933"	"dysbiosis_state"	"dysbiosis_nonIBD"	-7.15471191754372	1.09771603049325e-15	2.91098028827098e-13	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii.t__SGB15318"	"dysbiosis_state"	"dysbiosis_UC"	-4.37621946738777	2.95475176590028e-15	7.69309914321674e-13	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_faecalis.t__SGB7962"	"dysbiosis_state"	"dysbiosis_CD"	0.660103768038884	3.21908509280745e-15	8.23166045160762e-13	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae.t__SGB10115"	"dysbiosis_state"	"dysbiosis_CD"	2.06462390870358	4.08515436750705e-15	1.02630544811756e-12	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_unclassified.f__Clostridia_unclassified.g__Candidatus_Heritagella.s__Candidatus_Heritagella_gallinarum.t__SGB63347"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.154654600178045	4.90174030662572e-15	1.21022277915311e-12	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_acidophilus.t__SGB7044"	"dysbiosis_state"	"dysbiosis_CD"	1.35412499292819	6.13167448063406e-15	1.48823014513017e-12	"abundance"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Massilicoli.s__Massilicoli_timonensis.t__SGB4026"	"dysbiosis_state"	"dysbiosis_nonIBD"	-2.07465909578161	6.26624300116265e-15	1.49554332961082e-12	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Blautia.s__Blautia_faecis.t__SGB4820"	"dysbiosis_state"	"dysbiosis_CD"	-3.87904194292633	1.13245575277089e-14	2.65848629175068e-12	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_thetaiotaomicron.t__SGB1861"	"dysbiosis_state"	"dysbiosis_UC"	-4.14022010142754	1.64494416206772e-14	3.79929038722738e-12	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_merdae.t__SGB1949"	"dysbiosis_state"	"dysbiosis_CD"	-2.93645780221928	2.97524606556641e-14	6.76278153316047e-12	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_12_A.t__SGB4730"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.0521054049770184	4.19643115157555e-14	9.38951470165029e-12	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_thailandicus.t__SGB7965"	"dysbiosis_state"	"dysbiosis_CD"	0.148121051301461	4.45831297584414e-14	9.82200643293663e-12	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola_dorei.t__SGB1815"	"reads_filtered"	"reads_filtered"	0.626105439553795	5.65895621454433e-14	1.22782201503447e-11	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans.t__SGB4940"	"dysbiosis_state"	"dysbiosis_CD"	-3.85513072075724	7.03349279451051e-14	1.50327786294613e-11	"abundance"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_breve.t__SGB17247"	"dysbiosis_state"	"dysbiosis_CD"	1.37138969463275	8.61604256462479e-14	1.81443719890334e-11	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_caccae.t__SGB1877"	"dysbiosis_state"	"dysbiosis_CD"	-2.80675730274738	9.17509344058194e-14	1.90416431984251e-11	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Dysosmobacter.s__Dysosmobacter_welbionis.t__SGB15078"	"dysbiosis_state"	"dysbiosis_UC"	-4.37526167127747	1.11158868534717e-13	2.27399285345307e-11	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_gallinarum.t__SGB29328"	"reads_filtered"	"reads_filtered"	0.441331064842643	1.17763700678855e-13	2.3751777376355e-11	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_sp_RHBSTW_00671.t__SGB58199"	"dysbiosis_state"	"dysbiosis_nonIBD"	1.34062034102227	1.44398211293346e-13	2.87191998016766e-11	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Proteus.s__Proteus_penneri.t__SGB9995"	"dysbiosis_state"	"dysbiosis_CD"	0.518488866395894	1.73432867887565e-13	3.35616036236477e-11	"abundance"
"k__Bacteria.p__Firmicutes.c__CFGB13380.o__OFGB13380.f__FGB13380.g__GGB4707.s__GGB4707_SGB6517.t__SGB6517"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.0964161703510238	1.73091021196502e-13	3.35616036236477e-11	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_xylanisolvens.t__SGB1867"	"dysbiosis_state"	"dysbiosis_UC"	-3.64885387999263	1.86405837687877e-13	3.55910879425387e-11	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Flavonifractor.s__Flavonifractor_plautii.t__SGB15132"	"reads_filtered"	"reads_filtered"	0.646561323259915	2.41618797225294e-13	4.55260681087659e-11	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_AF27_2AA.t__SGB4712"	"reads_filtered"	"reads_filtered"	0.578128046481429	3.63299536812531e-13	6.75642774955253e-11	"abundance"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__Bacillus_sp_AP8.t__SGB30210"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.345645630400524	4.78427828005506e-13	8.78344422697289e-11	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_AF34_10BH.t__SGB4914"	"dysbiosis_state"	"dysbiosis_CD"	-3.97137483445264	5.62767055649648e-13	1.02010433378518e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Flavonifractor.s__Flavonifractor_plautii.t__SGB15132"	"dysbiosis_state"	"dysbiosis_UC"	-4.18376551218438	6.58868182223591e-13	1.17937404618023e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Murimonas.s__Murimonas_intestini.t__SGB25538"	"dysbiosis_state"	"dysbiosis_UC"	0.578754300230201	6.92062715105342e-13	1.22349852843315e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_hominis.t__SGB4530"	"dysbiosis_state"	"dysbiosis_CD"	1.27051857198861	7.36547656254168e-13	1.28626371189752e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Peptostreptococcaceae.g__Terrisporobacter.s__Terrisporobacter_othiniensis.t__SGB6142"	"dysbiosis_state"	"dysbiosis_CD"	0.336496211786059	7.66395543188553e-13	1.32226315403133e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis.t__SGB4936"	"dysbiosis_state"	"dysbiosis_CD"	-3.98983421036634	1.48929484878067e-12	2.50902379229873e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Extibacter.s__Extibacter_muris.t__SGB4633"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.190717848413436	1.48194575943369e-12	2.50902379229873e-10	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__GGB9696.s__GGB9696_SGB15212.t__SGB15212"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.327296984504725	1.56407052233103e-12	2.60435928834655e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Flavonifractor.s__Flavonifractor_plautii.t__SGB15132"	"dysbiosis_state"	"dysbiosis_CD"	-3.33479594949323	1.79634544672868e-12	2.95674331001778e-10	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_freundii.t__SGB10083"	"dysbiosis_state"	"dysbiosis_CD"	1.33868602050643	1.93371268956183e-12	3.14667792210516e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Clostridiaceae.g__GGB3176.s__GGB3176_SGB4194.t__SGB4194"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.24978347949265	2.51009126888622e-12	4.03870864836524e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Dorea.s__Dorea_formicigenerans.t__SGB4575"	"dysbiosis_state"	"dysbiosis_UC"	-3.91721247371901	3.07533137878386e-12	4.89319392713165e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__CFGB9660.o__OFGB9660.f__FGB9660.g__GGB29004.s__GGB29004_SGB41720.t__SGB41720"	"dysbiosis_state"	"dysbiosis_nonIBD"	0.230578707931165	4.39912260447088e-12	6.92257535121132e-10	"abundance"
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila_wadsworthia.t__SGB15452"	"dysbiosis_state"	"dysbiosis_CD"	-2.85376848373412	4.82830736940312e-12	7.51536538367964e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans.t__SGB4874"	"Antibiotics"	"Yes"	-2.29160400770809	5.04486703660199e-12	7.76801031872478e-10	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis.t__SGB1860"	"reads_filtered"	"reads_filtered"	0.374196374845675	5.62531818145106e-12	8.56963365514672e-10	"abundance"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_sp_RHBSTW_00671.t__SGB58199"	"dysbiosis_state"	"dysbiosis_CD"	0.717013153947344	6.03624813432384e-12	9.09884981931762e-10	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans.t__SGB4940"	"dysbiosis_state"	"dysbiosis_UC"	-4.39117325751785	6.86985833095666e-12	1.02475386770104e-09	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus.t__SGB15154"	"reads_filtered"	"reads_filtered"	0.521869208002636	8.54552409343031e-12	1.2615660311126e-09	"abundance"
